id,db_id,name,kind,frame_key,archive,frame_index,resolution
,1000596,Pumpkin Paratha,recipe,Pumpkin Paratha,1,14268,direct
,1000597,Pumpkin Rice Pot,recipe,Pumpkin Rice Pot,1,5073,direct
,1000598,Pumpkin Semolina Pancake,recipe,Pumpkin Semolina Pancake,1,10581,direct
,1000599,Quinoa Cilantro Pancake,recipe,Quinoa Cilantro Pancake,1,7791,direct
,1000600,Everyday Quinoa Masala Pot,recipe,Everyday Quinoa Masala Pot,1,3963,direct
,1000601,Quinoa Vegetable Tiffin,recipe,Quinoa Vegetable Tiffin,1,6784,direct
,1000602,Radish Ajwain Paratha,recipe,Radish Ajwain Paratha,1,4411,direct
,1000603,Ragi Cardamom Breakfast Bowl,recipe,Ragi Cardamom Breakfast Bowl,1,5820,direct
,1000604,Ragi Carrot Dosa,recipe,Ragi Carrot Dosa,1,6566,direct
,1000605,Rajma Pumpkin Pot,recipe,Rajma Pumpkin Pot,1,14284,direct
,1000606,Rajma Spinach Curry,recipe,Rajma Spinach Curry,1,14175,direct
,1000607,Rice Lentil Tiffin Dosa,recipe,Rice Lentil Tiffin Dosa,1,11039,direct
,1000608,Savory Barley Tiffin Bowl,recipe,Savory Barley Tiffin Bowl,1,4587,direct
,1000609,Savory Oat Tiffin Bowl,recipe,Savory Oat Tiffin Bowl,1,10822,direct
,1000610,Semolina Pea Upma,recipe,Semolina Pea Upma,1,4912,direct
,1000611,Sesame Whole-Wheat Paratha,recipe,Sesame Whole-Wheat Paratha,1,4426,direct
,1000612,Spinach Coriander Paratha,recipe,Spinach Coriander Paratha,1,12500,direct
,1000613,Everyday Spinach Rice,recipe,Everyday Spinach Rice,1,13320,direct
,1000614,Spinach Uttapam,recipe,Spinach Uttapam,1,12018,direct
,1000615,Sweet Corn Uttapam,recipe,Sweet Corn Uttapam,1,11499,direct
,1000616,Sweet Potato Millet Pot,recipe,Sweet Potato Millet Pot,1,8945,direct
,1000617,Sweet Potato Paratha,recipe,Sweet Potato Paratha,1,12501,direct
,1000618,Taro Spinach Curry,recipe,Taro Spinach Curry,1,5738,direct
,1000619,Tofu Pea Rice,recipe,Tofu Pea Rice,1,4322,direct
,1000620,Tofu Rice Breakfast Pancake,recipe,Tofu Rice Breakfast Pancake,1,5511,direct
,1000621,Tofu Spinach Curry,recipe,Tofu Spinach Curry,1,13276,direct
,1000622,Tomato Onion Uttapam,recipe,Tomato Onion Uttapam,1,11230,direct
,1000623,Toor Dal with Ash Gourd,recipe,Toor Dal with Ash Gourd,1,10807,direct
,1000624,Toor Dal with Drumstick,recipe,Toor Dal with Drumstick,1,9784,direct
,1000625,Toor Dal with Pumpkin,recipe,Toor Dal with Pumpkin,1,8969,direct
,1000626,Toor Dal with Spinach,recipe,Toor Dal with Spinach,1,7332,direct
,1000627,Urad Dal with Cabbage,recipe,Urad Dal with Cabbage,1,5706,direct
,1000628,Yam Green Bean Curry,recipe,Yam Green Bean Curry,1,9084,direct
,1000629,Zucchini Paratha,recipe,Zucchini Paratha,1,625,direct
,1000630,Zucchini Dill Uttapam,recipe,Zucchini Dill Uttapam,1,4059,direct
,1000631,Kuttu Roti (Fasting),recipe,Kuttu Roti (Fasting),1,5054,direct
,1000632,Fennel Cardamom Churna,recipe,Fennel Cardamom Churna,1,830,direct
,1000633,Fennel-Cardamom Cooler,recipe,Fennel-Cardamom Cooler,1,3342,direct
,1000634,Fennel Masoor Dal,recipe,Fennel Masoor Dal,1,13268,direct
,1000635,Fennel Takra,recipe,Fennel Takra,1,3361,direct
,1000636,Fenugreek Cinnamon Tea,recipe,Fenugreek Cinnamon Tea,1,8802,direct
,1000637,Fenugreek Cumin Churna,recipe,Fenugreek Cumin Churna,1,9234,direct
,1000638,Fenugreek Rasam,recipe,Fenugreek Rasam,1,5810,direct
,1000639,Fig Cardamom Avaleha-Style Preserve,recipe,Fig Cardamom Avaleha-Style Preserve,1,9731,direct
,1000640,Fig Milk,recipe,Fig Milk,1,9588,direct
,1000641,Stewed Fruit Bowl,recipe,Stewed Fruit Bowl,1,7249,direct
,1000642,Garlic Pepper Rasam,recipe,Garlic Pepper Rasam,1,10309,direct
,1000643,Fresh Ginger Achar,recipe,Fresh Ginger Achar,1,8861,direct
,1000644,Dry Ginger Cumin Churna,recipe,Dry Ginger Cumin Churna,1,838,direct
,1000645,Ginger-Lemon-Honey Tea,recipe,Ginger-Lemon-Honey Tea,1,3636,direct
,1000646,Fresh Ginger Peya,recipe,Fresh Ginger Peya,1,11001,direct
,1000647,Fresh Ginger Rasam,recipe,Fresh Ginger Rasam,1,8803,direct
,1000648,Ginger Takra,recipe,Ginger Takra,1,1234,direct
,1000649,Golden Milk,recipe,Golden Milk,1,1218,direct
,1000650,Gond Ladoo,recipe,Gond Ladoo,1,6629,direct
,1000651,Grape Cumin Sherbet,recipe,Grape Cumin Sherbet,1,12163,direct
,1000652,Green Bean Carrot Sambar,recipe,Green Bean Carrot Sambar,1,13642,direct
,1000653,Green Bean Kootu,recipe,Green Bean Kootu,1,9950,direct
,1000654,Green Bean Mung Dal,recipe,Green Bean Mung Dal,1,10812,direct
,1000655,Green Bean Mung Kitchari,recipe,Green Bean Mung Kitchari,1,14061,direct
,1000656,Green Bean Toor Dal,recipe,Green Bean Toor Dal,1,13267,direct
,1000657,Green Chili Coriander Achar,recipe,Green Chili Coriander Achar,1,10610,direct
,1000658,Green Pea Upma,recipe,Green Pea Upma,1,881,direct
,1000659,Grishma Barley Chayote Dill Bowl,recipe,Grishma Barley Chayote Dill Bowl,1,10797,direct
,1000660,Grishma Barley Fennel Mung Stew,recipe,Grishma Barley Fennel Mung Stew,1,11259,direct
,1000661,Grishma Cooling Plate,recipe,Grishma Cooling Plate,1,13804,direct
,1000662,Grishma Fennel-Coconut Kitchari,recipe,Grishma Fennel-Coconut Kitchari,1,10989,direct
,1000663,Grishma Millet Bottle Gourd Pot,recipe,Grishma Millet Bottle Gourd Pot,1,14043,direct
,1000664,Grishma Quinoa Cooked Cucumber Pea,recipe,Grishma Quinoa Cooked Cucumber Pea,1,13556,direct
,1000665,Grishma Quinoa Zucchini Tofu Bowl,recipe,Grishma Quinoa Zucchini Tofu Bowl,1,9948,direct
,1000666,Grishma Asparagus Mung Rice,recipe,Grishma Asparagus Mung Rice,1,10566,direct
,1000667,Grishma Chayote Pea Rice,recipe,Grishma Chayote Pea Rice,1,9317,direct
,1000668,Grishma Cooked Cucumber Rice Mung,recipe,Grishma Cooked Cucumber Rice Mung,1,13829,direct
,1000669,Grishma Zucchini Masoor Rice,recipe,Grishma Zucchini Masoor Rice,1,4324,direct
,1000670,Gujarati Cabbage Pea Sambharo,recipe,Gujarati Cabbage Pea Sambharo,1,14310,direct
,1000671,Gujarati Cumin Yogurt Kadhi,recipe,Gujarati Cumin Yogurt Kadhi,1,14475,direct
,1000672,Gujarati Dudhi Chana Dal,recipe,Gujarati Dudhi Chana Dal,1,8989,direct
,1000673,Gujarati Eggplant Potato Shaak,recipe,Gujarati Eggplant Potato Shaak,1,4350,direct
,1000674,Gujarati Green Bean Sesame Shaak,recipe,Gujarati Green Bean Sesame Shaak,1,8892,direct
,1000675,Gujarati Mung Brown Rice Khichdi,recipe,Gujarati Mung Brown Rice Khichdi,1,12258,direct
,1000676,Gujarati Okra Peanut Shaak,recipe,Gujarati Okra Peanut Shaak,1,8899,direct
,1000677,Gujarati Pumpkin Fenugreek Shaak,recipe,Gujarati Pumpkin Fenugreek Shaak,1,4606,direct
,1000678,Gujarati Spinach Mung Shaak,recipe,Gujarati Spinach Mung Shaak,1,12786,direct
,1000679,Gujarati Stuffed Bitter Gourd,recipe,Gujarati Stuffed Bitter Gourd,1,4976,direct
,1000680,Gujarati Surti Winter Undhiyu,recipe,Gujarati Surti Winter Undhiyu,1,12383,direct
,1000681,Gujarati Sweet-Sour Toor Dal,recipe,Gujarati Sweet-Sour Toor Dal,1,9786,direct
,1000682,Gujarati Tomato Besan Ribbons,recipe,Gujarati Tomato Besan Ribbons,1,10577,direct
,1000683,Hemanta Amaranth Squash Mung,recipe,Hemanta Amaranth Squash Mung,1,10802,direct
,1000684,Hemanta Bajra Urad Pumpkin Pot,recipe,Hemanta Bajra Urad Pumpkin Pot,1,10819,direct
,1000685,Hemanta Barley Pumpkin Lentil,recipe,Hemanta Barley Pumpkin Lentil,1,10815,direct
,1000686,Hemanta Brown Rice Rajma Squash,recipe,Hemanta Brown Rice Rajma Squash,1,10408,direct
,1000687,Hemanta Jowar Yam Mung Stew,recipe,Hemanta Jowar Yam Mung Stew,1,14299,direct
,1000688,Hemanta Oat Sweet Potato Dal,recipe,Hemanta Oat Sweet Potato Dal,1,14296,direct
,1000689,Hemanta Quinoa Beet Tofu Bowl,recipe,Hemanta Quinoa Beet Tofu Bowl,1,7324,direct
,1000690,Hemanta Rice Chana Carrot Meal,recipe,Hemanta Rice Chana Carrot Meal,1,9529,direct
,1000691,Hemanta Strength Bowl,recipe,Hemanta Strength Bowl,1,5705,direct
,1000692,Hemanta Urad-Rice Kitchari,recipe,Hemanta Urad-Rice Kitchari,1,13819,direct
,1000693,Horse Gram Soup (Kulthi),recipe,Horse Gram Soup (Kulthi),1,11297,direct
,1000694,Adzuki Carrot Stew,recipe,Adzuki Carrot Stew,1,5720,direct
,1000695,Warm Amaranth Beet Mung Bowl,recipe,Warm Amaranth Beet Mung Bowl,1,12240,direct
,1000696,Amaranth Greens Stew,recipe,Amaranth Greens Stew,1,5728,direct
,1000697,Warm Amaranth Pumpkin Chickpea Bowl,recipe,Warm Amaranth Pumpkin Chickpea Bowl,1,12216,direct
,1000698,Artichoke Leek Soup,recipe,Artichoke Leek Soup,1,12392,direct
,1000699,Asparagus Fennel Soup,recipe,Asparagus Fennel Soup,1,7439,direct
,1000700,Warm Barley Beet Cabbage Bowl,recipe,Warm Barley Beet Cabbage Bowl,1,3953,direct
,1000701,Warm Barley Broccoli Pea Bowl,recipe,Warm Barley Broccoli Pea Bowl,1,12232,direct
,1000702,Warm Barley Carrot Celery Bowl,recipe,Warm Barley Carrot Celery Bowl,1,12217,direct
,1000703,Warm Barley Cauliflower Walnut Bowl,recipe,Warm Barley Cauliflower Walnut Bowl,1,7773,direct
,1000704,Barley Mushroom Stew,recipe,Barley Mushroom Stew,1,13256,direct
,1000705,Warm Barley Mushroom Tofu Bowl,recipe,Warm Barley Mushroom Tofu Bowl,1,12083,direct
,1000706,Warm Barley Pumpkin Kale Bowl,recipe,Warm Barley Pumpkin Kale Bowl,1,8919,direct
,1000707,Warm Barley Spinach Adzuki Bowl,recipe,Warm Barley Spinach Adzuki Bowl,1,5732,direct
,1000708,Warm Barley Sweet Potato Black Bean Bowl,recipe,Warm Barley Sweet Potato Black Bean Bowl,1,13134,direct
,1000709,Warm Barley Turnip Parsley Bowl,recipe,Warm Barley Turnip Parsley Bowl,1,5741,direct
,1000710,Warm Barley Zucchini Chickpea Bowl,recipe,Warm Barley Zucchini Chickpea Bowl,1,12218,direct
,1000711,Beet Cumin Soup,recipe,Beet Cumin Soup,1,5477,direct
,1000712,Black Bean Sweet Potato Stew,recipe,Black Bean Sweet Potato Stew,1,5722,direct
,1000713,Broccoli Dill Soup,recipe,Broccoli Dill Soup,1,9763,direct
,1000714,Broccoli Mung Soup,recipe,Broccoli Mung Soup,1,5719,direct
,1000715,Brown Lentil Root Vegetable Stew,recipe,Brown Lentil Root Vegetable Stew,1,9779,direct
,1000716,Warm Brown Rice Broccoli Tofu Bowl,recipe,Warm Brown Rice Broccoli Tofu Bowl,1,13271,direct
,1000717,Warm Brown Rice Cauliflower Lentil Bowl,recipe,Warm Brown Rice Cauliflower Lentil Bowl,1,4431,direct
,1000718,Warm Brown Rice Kale Chickpea Bowl,recipe,Warm Brown Rice Kale Chickpea Bowl,1,12462,direct
,1000719,Warm Brown Rice Pumpkin Walnut Bowl,recipe,Warm Brown Rice Pumpkin Walnut Bowl,1,13250,direct
,1000720,Warm Brown Rice Sweet Potato Tempeh Bowl,recipe,Warm Brown Rice Sweet Potato Tempeh Bowl,1,5763,direct
,1000721,Warm Buckwheat Cabbage Carrot Bowl,recipe,Warm Buckwheat Cabbage Carrot Bowl,1,14264,direct
,1000722,Buckwheat Cabbage Stew,recipe,Buckwheat Cabbage Stew,1,12775,direct
,1000723,Warm Buckwheat Mushroom Tofu Bowl,recipe,Warm Buckwheat Mushroom Tofu Bowl,1,12779,direct
,1000724,Butternut Herb Soup,recipe,Butternut Herb Soup,1,12278,direct
,1000725,Cabbage Cumin Soup,recipe,Cabbage Cumin Soup,1,9940,direct
,1000726,Carrot Ginger Soup,recipe,Carrot Ginger Soup,1,14297,direct
,1000727,Cauliflower Coriander Soup,recipe,Cauliflower Coriander Soup,1,7241,direct
,1000728,Cauliflower Green Pea Stew,recipe,Cauliflower Green Pea Stew,1,8990,direct
,1000729,Celery Barley Soup,recipe,Celery Barley Soup,1,8570,direct
,1000730,Chickpea Kale Stew,recipe,Chickpea Kale Stew,1,14287,direct
,1000731,Chickpea Pumpkin Stew,recipe,Chickpea Pumpkin Stew,1,5737,direct
,1000732,Coconut Chickpea Stew,recipe,Coconut Chickpea Stew,1,8925,direct
,1000733,Collard Chickpea Soup,recipe,Collard Chickpea Soup,1,14108,direct
,1000734,Corn Black Pepper Soup,recipe,Corn Black Pepper Soup,1,7266,direct
,1000735,Fennel Red Lentil Soup,recipe,Fennel Red Lentil Soup,1,8924,direct
,1000736,Green Bean Potato Stew,recipe,Green Bean Potato Stew,1,12379,direct
,1000737,Green Pea Mint Soup,recipe,Green Pea Mint Soup,1,8995,direct
,1000738,Kale Chickpea Soup,recipe,Kale Chickpea Soup,1,12085,direct
,1000739,Lentil Celery Tomato Stew,recipe,Lentil Celery Tomato Stew,1,12785,direct
,1000740,Red Lentil Eggplant Stew,recipe,Red Lentil Eggplant Stew,1,5716,direct
,1000741,Warm Millet Beet Mung Bowl,recipe,Warm Millet Beet Mung Bowl,1,13254,direct
,1000742,Warm Millet Broccoli Black Bean Bowl,recipe,Warm Millet Broccoli Black Bean Bowl,1,12025,direct
,1000743,Warm Millet Cabbage Adzuki Bowl,recipe,Warm Millet Cabbage Adzuki Bowl,1,5805,direct
,1000744,Warm Millet Carrot Pea Bowl,recipe,Warm Millet Carrot Pea Bowl,1,12241,direct
,1000745,Warm Millet Eggplant Lentil Bowl,recipe,Warm Millet Eggplant Lentil Bowl,1,12023,direct
,1000746,Warm Millet Pumpkin Chickpea Bowl,recipe,Warm Millet Pumpkin Chickpea Bowl,1,5744,direct
,1000747,Millet Root Vegetable Stew,recipe,Millet Root Vegetable Stew,1,12257,direct
,1000748,Warm Millet Spinach Chickpea Bowl,recipe,Warm Millet Spinach Chickpea Bowl,1,10381,direct
,1000749,Warm Millet Sweet Potato Peanut Bowl,recipe,Warm Millet Sweet Potato Peanut Bowl,1,13873,direct
,1000750,Warm Millet Turnip Mung Bowl,recipe,Warm Millet Turnip Mung Bowl,1,10658,direct
,1000751,Warm Millet Zucchini Tofu Bowl,recipe,Warm Millet Zucchini Tofu Bowl,1,5778,direct
,1000752,Mung Zucchini Stew,recipe,Mung Zucchini Stew,1,9739,direct
,1000753,Mushroom Thyme Soup,recipe,Mushroom Thyme Soup,1,12229,direct
,1000754,Savory Warm Oat Carrot Pea Bowl,recipe,Savory Warm Oat Carrot Pea Bowl,1,4417,direct
,1000755,Savory Warm Oat Spinach Tofu Bowl,recipe,Savory Warm Oat Spinach Tofu Bowl,1,12777,direct
,1000756,Peanut Sweet Potato Stew,recipe,Peanut Sweet Potato Stew,1,9714,direct
,1000757,Potato Leek Soup,recipe,Potato Leek Soup,1,12250,direct
,1000758,Pumpkin Fennel Soup,recipe,Pumpkin Fennel Soup,1,12390,direct
,1000759,Pumpkin Spinach Stew,recipe,Pumpkin Spinach Stew,1,5697,direct
,1000760,Warm Quinoa Asparagus Pea Bowl,recipe,Warm Quinoa Asparagus Pea Bowl,1,8917,direct
,1000761,Warm Quinoa Beet Walnut Bowl,recipe,Warm Quinoa Beet Walnut Bowl,1,13870,direct
,1000762,Warm Quinoa Broccoli Mung Bowl,recipe,Warm Quinoa Broccoli Mung Bowl,1,8870,direct
,1000763,Warm Quinoa Carrot Chickpea Bowl,recipe,Warm Quinoa Carrot Chickpea Bowl,1,10666,direct
,1000764,Warm Quinoa Cauliflower Chickpea Bowl,recipe,Warm Quinoa Cauliflower Chickpea Bowl,1,12898,direct
,1000765,Warm Quinoa Green Bean Almond Bowl,recipe,Warm Quinoa Green Bean Almond Bowl,1,8918,direct
,1000766,Warm Quinoa Pumpkin Adzuki Bowl,recipe,Warm Quinoa Pumpkin Adzuki Bowl,1,7457,direct
,1000767,Warm Quinoa Spinach Tempeh Bowl,recipe,Warm Quinoa Spinach Tempeh Bowl,1,12380,direct
,1000768,Warm Quinoa Sweet Potato Black Bean Bowl,recipe,Warm Quinoa Sweet Potato Black Bean Bowl,1,14292,direct
,1000769,Warm Quinoa Turnip Adzuki Bowl,recipe,Warm Quinoa Turnip Adzuki Bowl,1,5743,direct
,1000770,Quinoa Vegetable Stew,recipe,Quinoa Vegetable Stew,1,13128,direct
,1000771,Warm Quinoa Zucchini Tofu Bowl,recipe,Warm Quinoa Zucchini Tofu Bowl,1,13865,direct
,1000772,Radish Spinach Soup,recipe,Radish Spinach Soup,1,13284,direct
,1000773,Warm Ragi Zucchini Mung Bowl,recipe,Warm Ragi Zucchini Mung Bowl,1,13868,direct
,1000774,Kidney Bean Cabbage Stew,recipe,Kidney Bean Cabbage Stew,1,12237,direct
,1000775,Roasted Red Pepper Tomato Soup,recipe,Roasted Red Pepper Tomato Soup,1,12400,direct
,1000776,Sorghum Black Bean Stew,recipe,Sorghum Black Bean Stew,1,5729,direct
,1000777,Warm Sorghum Eggplant Chickpea Bowl,recipe,Warm Sorghum Eggplant Chickpea Bowl,1,10616,direct
,1000778,Warm Sorghum Sweet Potato Black Bean Bowl,recipe,Warm Sorghum Sweet Potato Black Bean Bowl,1,13867,direct
,1000779,Spinach Mung Soup,recipe,Spinach Mung Soup,1,13253,direct
,1000780,Sweet Potato Cinnamon Soup,recipe,Sweet Potato Cinnamon Soup,1,7442,direct
,1000781,Tempeh Cabbage Stew,recipe,Tempeh Cabbage Stew,1,13278,direct
,1000782,Tofu Mushroom Stew,recipe,Tofu Mushroom Stew,1,4584,direct
,1000783,Tomato Chickpea Stew,recipe,Tomato Chickpea Stew,1,13277,direct
,1000784,Tomato Cottage Cheese Soup,recipe,Tomato Cottage Cheese Soup,1,5772,direct
,1000785,Tomato Red Lentil Soup,recipe,Tomato Red Lentil Soup,1,4586,direct
,1000786,Pigeon Pea Pumpkin Stew,recipe,Pigeon Pea Pumpkin Stew,1,9949,direct
,1000787,Turnip Parsley Soup,recipe,Turnip Parsley Soup,1,10988,direct
,1000788,Warm Rice Asparagus Pea Bowl,recipe,Warm Rice Asparagus Pea Bowl,1,3109,direct
,1000789,Warm Rice Beet Pea Bowl,recipe,Warm Rice Beet Pea Bowl,1,8985,direct
,1000790,Warm Rice Green Bean Coconut Bowl,recipe,Warm Rice Green Bean Coconut Bowl,1,8928,direct
,1000791,Warm Rice Spinach Sprout Bowl,recipe,Warm Rice Spinach Sprout Bowl,1,11125,direct
,1000792,Warm Rice Zucchini Mint Bowl,recipe,Warm Rice Zucchini Mint Bowl,1,8921,direct
,1000793,Zucchini Mint Soup,recipe,Zucchini Mint Soup,1,11257,direct
,1000794,Jeera Rice,recipe,Jeera Rice,1,6826,direct
,1000795,Jowar Dosa,recipe,Jowar Dosa,1,10655,direct
,1000796,Jowar Khichdi,recipe,Jowar Khichdi,1,12220,direct
,1000797,Kapha Amaranth Masoor Kale Pot,recipe,Kapha Amaranth Masoor Kale Pot,1,13283,direct
,1000798,Kapha Amaranth Mung Broccoli Meal,recipe,Kapha Amaranth Mung Broccoli Meal,1,13140,direct
,1000799,Kapha Amaranth Toor Cauliflower Pot,recipe,Kapha Amaranth Toor Cauliflower Pot,1,5703,direct
,1000800,Kapha Bajra Masoor Cabbage Pot,recipe,Kapha Bajra Masoor Cabbage Pot,1,8948,direct
,1000801,Kapha Bajra Mung Turnip Stew,recipe,Kapha Bajra Mung Turnip Stew,1,12222,direct
,1000802,Kapha Barley Black Bean Celery Bowl,recipe,Kapha Barley Black Bean Celery Bowl,1,14445,direct
,1000803,Kapha Barley Chickpea Chard Stew,recipe,Kapha Barley Chickpea Chard Stew,1,5731,direct
,1000804,Kapha Barley Masoor Asparagus Stew,recipe,Kapha Barley Masoor Asparagus Stew,1,5704,direct
,1000805,Kapha Barley Mung Cabbage Meal,recipe,Kapha Barley Mung Cabbage Meal,1,12082,direct
,1000806,Kapha Barley Rajma Cabbage Stew,recipe,Kapha Barley Rajma Cabbage Stew,1,9778,direct
,1000807,Kapha Brown Rice Mustard Greens Meal,recipe,Kapha Brown Rice Mustard Greens Meal,1,14286,direct
,1000808,Kapha Brown Rice Toor Broccoli Meal,recipe,Kapha Brown Rice Toor Broccoli Meal,1,13131,direct
,1000809,Kapha Buckwheat Masoor Radish Bowl,recipe,Kapha Buckwheat Masoor Radish Bowl,1,5144,direct
,1000810,Kapha Buckwheat Mung Green Bean Meal,recipe,Kapha Buckwheat Mung Green Bean Meal,1,8536,direct
,1000811,Kapha Buckwheat Tofu Kale Bowl,recipe,Kapha Buckwheat Tofu Kale Bowl,1,13864,direct
,1000812,Kapha Jowar Lentil Zucchini Meal,recipe,Kapha Jowar Lentil Zucchini Meal,1,13251,direct
,1000813,Kapha Jowar Chana Broccoli Pot,recipe,Kapha Jowar Chana Broccoli Pot,1,10799,direct
,1000814,Kapha Jowar Mung Cauliflower Pot,recipe,Kapha Jowar Mung Cauliflower Pot,1,5702,direct
,1000815,Kapha-Light Barley Mung Kitchari,recipe,Kapha-Light Barley Mung Kitchari,1,4392,direct
,1000816,Kapha Millet Chana Mustard Greens,recipe,Kapha Millet Chana Mustard Greens,1,13592,direct
,1000817,Kapha Millet Mung Asparagus Bowl,recipe,Kapha Millet Mung Asparagus Bowl,1,5739,direct
,1000818,Kapha Oat Masoor Spinach Stew,recipe,Kapha Oat Masoor Spinach Stew,1,12388,direct
,1000819,Kapha Oat Mung Turnip Bowl,recipe,Kapha Oat Mung Turnip Bowl,1,5767,direct
,1000820,Kapha Quinoa Chickpea Radish Bowl,recipe,Kapha Quinoa Chickpea Radish Bowl,1,9099,direct
,1000821,Kapha Quinoa Masoor Kale Bowl,recipe,Kapha Quinoa Masoor Kale Bowl,1,10619,direct
,1000822,Kapha Quinoa Tofu Broccoli Bowl,recipe,Kapha Quinoa Tofu Broccoli Bowl,1,7275,direct
,1000823,Karela Sabzi,recipe,Karela Sabzi,1,4979,direct
,1000824,Karnataka Beet Sesame Palya,recipe,Karnataka Beet Sesame Palya,1,14277,direct
,1000825,Karnataka Brown Rice Bisi Bele,recipe,Karnataka Brown Rice Bisi Bele,1,7260,direct
,1000826,Karnataka Cabbage Pea Palya,recipe,Karnataka Cabbage Pea Palya,1,10569,direct
,1000827,Karnataka Chayote Majjige Huli,recipe,Karnataka Chayote Majjige Huli,1,12260,direct
,1000828,Karnataka Coconut Sesame Rice Bath,recipe,Karnataka Coconut Sesame Rice Bath,1,7078,direct
,1000829,Karnataka Dill Lentil Saaru,recipe,Karnataka Dill Lentil Saaru,1,12021,direct
,1000830,Karnataka Green Bean Coconut Palya,recipe,Karnataka Green Bean Coconut Palya,1,6563,direct
,1000831,Karnataka Lemon Jowar Chitranna,recipe,Karnataka Lemon Jowar Chitranna,1,10501,direct
,1000832,Karnataka Methi Brown Rice Bath,recipe,Karnataka Methi Brown Rice Bath,1,7086,direct
,1000833,Karnataka Pumpkin Peanut Gojju,recipe,Karnataka Pumpkin Peanut Gojju,1,14273,direct
,1000834,Karnataka Ridge Gourd Toor Tovve,recipe,Karnataka Ridge Gourd Toor Tovve,1,13129,direct
,1000835,Karnataka Spinach Mung Bassaru,recipe,Karnataka Spinach Mung Bassaru,1,12382,direct
,1000836,Kerala Ash Gourd Mung Olan,recipe,Kerala Ash Gourd Mung Olan,1,10987,direct
,1000837,Kerala Beet Coconut Thoran,recipe,Kerala Beet Coconut Thoran,1,8896,direct
,1000838,Kerala Cabbage Carrot Thoran,recipe,Kerala Cabbage Carrot Thoran,1,7277,direct
,1000839,Kerala Chayote Coconut Stew,recipe,Kerala Chayote Coconut Stew,1,8950,direct
,1000840,Kerala Eggplant Theeyal,recipe,Kerala Eggplant Theeyal,1,13795,direct
,1000841,Kerala Green Bean Thoran,recipe,Kerala Green Bean Thoran,1,12780,direct
,1000842,Kerala Green Plantain Erissery,recipe,Kerala Green Plantain Erissery,1,9770,direct
,1000843,Kerala Pumpkin Mung Erissery,recipe,Kerala Pumpkin Mung Erissery,1,3956,direct
,1000844,Kerala Pumpkin and Pea Olan,recipe,Kerala Pumpkin and Pea Olan,1,12245,direct
,1000845,Kerala Ridge Gourd Coconut Curry,recipe,Kerala Ridge Gourd Coconut Curry,1,3958,direct
,1000846,Kerala Root Vegetable Avial,recipe,Kerala Root Vegetable Avial,1,4579,direct
,1000847,Kerala Spinach Mung Molagootal,recipe,Kerala Spinach Mung Molagootal,1,5715,direct
